word_id,word,selection_group,orthographic_neighbor_id,orthographic_neighbor,orthographic_similarity,pretrained__direct_visuality_standard,pretrained__cross_background_prototype_top1,pretrained__context_interaction_rms,pretrained__portable_word_delta_norm,pretrained__interaction_to_word_ratio,pretrained__readable__plain_raw__mrr,pretrained__readable__text_that_says__mrr,pretrained__text_that_says__glyph_margin_pseudo,pretrained__text_that_says__glyph_margin_mirrored,pretrained__visual_to_text_delta_cos__pretrained,pretrained__visual_to_text_delta_cos__gmp,pretrained__visual_to_text_delta_cos__reword,pretrained__visual_to_text_delta_cos__sae,pretrained__visual_to_text_delta_cos__chimera_gmp_sae_l0.7_n0.57,gmp__direct_visuality_standard,gmp__cross_background_prototype_top1,gmp__context_interaction_rms,gmp__portable_word_delta_norm,gmp__interaction_to_word_ratio,gmp__readable__plain_raw__mrr,gmp__readable__text_that_says__mrr,gmp__text_that_says__glyph_margin_pseudo,gmp__text_that_says__glyph_margin_mirrored,gmp__visual_to_text_delta_cos__pretrained,gmp__visual_to_text_delta_cos__gmp,gmp__visual_to_text_delta_cos__reword,gmp__visual_to_text_delta_cos__sae,gmp__visual_to_text_delta_cos__chimera_gmp_sae_l0.7_n0.57,reword__direct_visuality_standard,reword__cross_background_prototype_top1,reword__context_interaction_rms,reword__portable_word_delta_norm,reword__interaction_to_word_ratio,reword__readable__plain_raw__mrr,reword__readable__text_that_says__mrr,reword__text_that_says__glyph_margin_pseudo,reword__text_that_says__glyph_margin_mirrored,reword__visual_to_text_delta_cos__pretrained,reword__visual_to_text_delta_cos__gmp,reword__visual_to_text_delta_cos__reword,reword__visual_to_text_delta_cos__sae,reword__visual_to_text_delta_cos__chimera_gmp_sae_l0.7_n0.57,sae__direct_visuality_standard,sae__cross_background_prototype_top1,sae__context_interaction_rms,sae__portable_word_delta_norm,sae__interaction_to_word_ratio,sae__readable__plain_raw__mrr,sae__readable__text_that_says__mrr,sae__text_that_says__glyph_margin_pseudo,sae__text_that_says__glyph_margin_mirrored,sae__visual_to_text_delta_cos__pretrained,sae__visual_to_text_delta_cos__gmp,sae__visual_to_text_delta_cos__reword,sae__visual_to_text_delta_cos__sae,sae__visual_to_text_delta_cos__chimera_gmp_sae_l0.7_n0.57,global_text_maturity,text_lineage_stability,pretrained__bpe_token_count,gmp__bpe_token_count,reword__bpe_token_count,sae__bpe_token_count,persistent_direct_visuality,shortcut_sensitive_signature,sae_survival_signature,overlay_priority_score,is_english,english_zipf,normalized_surface,language_class,is_mature,maturity_class,readability_score,readability_class,selected_for_overlay,overlay_stratum,selection_order,nearest_selected_cos
417,cockroach,high_maturity,64,chocoljoachim,0.6363636,-0.4474813768511622,1.0,0.010250535,0.72359306,0.01416616,0.9609962406015036,0.8772831050228311,0.13681081,0.04400155,0.04793621,0.05326762,-0.043918088,0.0017787293,-0.028301772,0.0663178229164945,1.0,0.008315824,0.7466669,0.011137261,0.9566188197767144,0.974342105263158,0.2004846,0.084248796,0.00081807,0.0538066,0.0012939991,-0.026020695,-0.044844948,-0.2051695001025146,1.0,0.009743511,0.67439663,0.014447745,0.2284447901814722,0.5686148240972804,0.18374492,0.06069839,-0.070478,-0.031094741,-0.008762852,-0.07375549,-0.086940534,0.6020532700097432,1.0,0.003551948,0.19754615,0.017980345,0.002295008793491,0.0067111343738525,0.05534177,0.032505065,0.104406126,0.19919479,0.20315985,0.2089248,0.18929319,1.506839875,0.9130175,3,3,3,3,0.0039300539931402,0.2714873230190091,0.8072227701122578,0.3021852217030973,True,3.16,cockroach,English,True,mature,0.7524500000000001,strong,False,,-1,
418,chocolate,high_maturity,768,chocolat,0.9411765,-2.925991896869032,1.0,0.010907586,0.63328445,0.017223833,0.3237805372015899,0.2552631578947368,0.080629036,0.06316227,0.1400793,0.16402644,0.09484862,-0.06465675,-0.070441194,-1.8949604623093028,1.0,0.008492073,0.66756654,0.012720939,0.2264972326649959,0.3162698412698413,0.13898477,0.11182312,0.1008645,0.18402843,0.18594682,-0.011648698,-0.031784486,0.321472313840138,1.0,0.01124576,0.7370818,0.01525714,0.7313774300616406,0.6882780227361835,0.18454349,0.14367405,0.008760076,0.052529596,0.1460627,-0.06477824,-0.05873217,-0.2506074703705728,1.0,0.004984096,0.2530714,0.019694427,0.007448425818647,0.0138841609085613,0.014361017,0.0054572294,0.01992052,0.04862754,0.110703856,0.06530084,0.025835428,1.506019625,0.92584175,1,1,1,1,-1.1875218789271926,-2.216432776149441,-0.5720797842107108,-0.3384928752678832,True,4.49,chocolate,English,True,mature,0.160525,weak,False,,-1,
419,craychromobit,high_maturity,261,ckerfuzzchromobit,0.73333335,-0.7009554542698102,1.0,0.011437839,0.71287584,0.016044643,0.8768953634085213,0.8815518411259408,0.07835731,0.06861225,0.12440673,0.07404491,0.073539495,-0.040674385,-0.10379664,-0.6182078986008607,1.0,0.00932204,0.694581,0.013421099,0.8523088247784603,0.8076141643994574,0.1325432,0.10991401,0.14134817,0.15434879,0.13906099,0.048409432,0.03591869,-0.4471441074827826,1.0,0.010628272,0.6217171,0.01709503,0.7031547658080307,0.5363511525400216,0.1262975,0.07767438,0.08878694,0.06838993,0.14874157,0.029648658,0.033516917,0.5351276640946678,1.0,0.004547527,0.21390225,0.021259837,0.0366449771884252,0.0138604165479589,0.030719286,0.034526933,0.113648124,0.0948714,0.100004815,0.12826927,0.05272935,1.505460775,0.91222507,3,3,3,3,-0.3077949490646964,-0.171063791118078,0.9822717715774504,0.078189370234166,False,0.0,craychromobit,CLIPese,True,mature,0.39157500000000006,middle,False,,-1,
420,chocol,high_maturity,768,chocolat,0.85714287,0.2489881373707864,1.0,0.009062296,0.73772335,0.012284138,0.9802631578947368,0.9364035087719296,0.15268308,0.08679237,0.116480336,0.024593748,-0.03587573,-0.052448645,-0.035402372,0.2485245684079746,1.0,0.008040699,0.72123104,0.011148576,0.9423558897243108,0.924122807017544,0.20466244,0.1328782,0.06445051,-0.037022777,0.017118605,-0.096270256,-0.09192073,0.5792165541533907,1.0,0.008861478,0.6249104,0.014180398,0.8818922305764411,0.836264716266725,0.22177325,0.13429308,-0.04917101,-0.11290732,-0.04728867,-0.12339552,-0.11741298,0.3994437768830959,1.0,0.0035709813,0.13317035,0.026815137,0.010992126681565,0.0130356452676021,0.02788856,0.03100553,0.049209416,0.011710584,0.11172605,0.07937571,0.04409678,1.50511995,0.9383355,2,2,2,2,0.3690432592038118,-0.3306919857454161,-0.1797727772702947,0.8717333557628845,False,0.0,chocol,CLIPese,True,mature,0.7122249999999999,strong,False,,-1,
421,daisies,high_maturity,1506,daisyspider,0.6666667,-0.2008193068914047,1.0,0.009806601,0.6261275,0.015662307,0.7589723521771742,0.8964958287326708,0.11313743,0.088205874,0.14130393,0.15627669,0.017558215,-0.00966106,-0.058771387,0.2775972477731481,1.0,0.008626294,0.6508245,0.01325441,0.8476598472926502,0.9518002322880372,0.17902221,0.14969131,0.13005395,0.18107414,0.1186626,0.025847105,0.0044256374,0.6316380172647846,1.0,0.01123596,0.665338,0.016887598,0.5524390503667921,0.8815500696513295,0.19398902,0.16636033,0.029681146,0.065257505,0.050616182,-0.051430527,-0.0764048,2.338118109462329,1.0,0.004058874,0.19741012,0.020560618,0.0176076771720091,0.0575958810105289,0.048740357,0.036902446,0.104264095,0.13612075,0.15396848,0.114028506,0.071302235,1.5049214000000002,0.93236345,1,1,1,1,0.7616335169022143,-0.3540407694916365,1.7064800921975445,1.0591561941337346,True,2.9,daisies,English,True,mature,0.5595000000000001,middle,False,,-1,
422,aerobaircraft,high_maturity,683,azerbaijan,0.6086956,0.1558843419074037,1.0,0.010915087,0.6880321,0.015864212,0.8742105263157894,0.9354066985645934,0.124659225,0.10323954,0.12949084,0.06777379,0.0040718047,-0.08100463,-0.06644501,0.1437134814837249,1.0,0.008882916,0.6844623,0.0129779475,0.7705782778151199,0.9038957688338491,0.18868937,0.13973238,0.11293705,0.08725699,0.06316139,-0.042578436,-0.043295607,0.1113572568109509,1.0,0.011414636,0.6882087,0.01658601,0.1805107010625122,0.6508200103754009,0.1707427,0.12290183,0.03820166,0.028147185,0.05520861,-0.049110677,-0.06770326,-0.1248687413414669,0.8888889,0.006971364,0.3976156,0.017532922,0.0024358763614424,0.01703487253243,0.038851526,0.020396793,0.045977414,0.03813096,0.08120682,0.052963447,0.049027152,1.503589125,0.91214234,3,3,3,3,0.0715215847151531,0.0323562246727739,-0.2362259981524178,0.3287552944513159,False,0.0,aerobaircraft,CLIPese,True,mature,0.49187500000000006,middle,False,,-1,
423,bulldogrests,high_maturity,1076,bulldogs,0.8,-0.6343121257839364,1.0,0.01162902,0.7444589,0.015620768,0.7762813045534876,0.7088925693243899,0.1468118,0.08236978,0.066386476,0.09174472,0.03965888,0.049326584,-0.01127573,-0.0462153229915169,1.0,0.009645161,0.65799206,0.014658476,0.6974900090540253,0.7843626590475067,0.21976222,0.1321462,-0.05210457,0.044152305,0.016961424,-0.0011292808,-0.026134016,-0.1619518467878816,1.0,0.0103139505,0.5678646,0.018162694,0.0877815417996657,0.2888327427352615,0.1835732,0.10789693,-0.11013622,-0.04132608,-0.025205929,-0.045282036,-0.07770925,0.1885885461546138,1.0,0.0032695225,0.16026656,0.020400528,0.0007645336946658,0.0017292894938528,0.04382345,0.028388146,0.05984999,0.14430416,0.16187198,0.070741825,0.06865857,1.50345235,0.88113093,3,3,3,3,-0.1634726873521803,0.1157365237963647,0.3505403929424954,-0.2309378056951497,False,0.0,bulldogrests,CLIPese,True,mature,0.38377500000000003,weak,False,,-1,
424,categormachinelearning,high_maturity,154,colormachinelearning,0.85714287,0.3676965582862243,1.0,0.012412142,0.73808426,0.0168167,0.9477074888335852,0.94771721931557,0.13129576,0.116868645,0.08834459,0.10319853,0.0058714375,-0.039132293,-0.047828533,-0.1935166075795423,1.0,0.01037908,0.6979858,0.014870044,0.8849873200479351,0.8465782426926263,0.15573218,0.14080289,0.07453383,0.14279245,0.13343754,0.018419735,0.0055113724,0.35683420288842,1.0,0.012598211,0.6731133,0.018716332,0.4728729998971898,0.7243204879237162,0.17406122,0.15611461,0.05641972,0.10035322,0.14120619,0.023930531,0.015954643,-0.484113025025922,1.0,0.0044106077,0.22510336,0.0195937,0.0027741733651591,0.0018365771214337,0.009371541,0.018642666,0.015902339,0.04280709,0.06355952,0.063472,0.08190909,1.502210925,0.95365715,2,2,2,2,0.0117252821422949,-0.5503508104679623,-0.840947227914342,0.8215183296753805,False,0.0,categormachinelearning,CLIPese,True,mature,0.513725,middle,False,,-1,
425,azerbaitasmanian,high_maturity,1287,barktasmanian,0.7586207,0.2710390202703019,1.0,0.011988421,0.7315667,0.016387325,0.8837719298245613,0.912280701754386,0.124787,0.12645522,0.08600705,0.017989485,-0.06475349,-0.030596614,-0.06529381,0.2093164467598473,1.0,0.009298273,0.6661573,0.013958074,0.8103070175438595,0.8698830409356726,0.18209676,0.1720489,0.0528179,0.0275492,-0.0008796677,-0.03047014,-0.062369727,0.2319925268795917,1.0,0.011475666,0.6538387,0.01755122,0.4549915713228406,0.4081811930261906,0.18390906,0.16609591,-0.023042252,-0.04825953,-0.014769946,-0.062305383,-0.08361592,0.9912642335315042,1.0,0.00509126,0.24567601,0.020723473,0.0294473825251628,0.0278376352347029,0.04439522,0.023056367,0.06947118,0.04283179,0.08247657,0.057870988,0.0077952417,1.502160325,0.94650704,4,4,4,4,0.4259030568603112,-0.0226760801197443,0.7592717066519125,1.008647314232426,False,0.0,azerbaitasmanian,CLIPese,True,mature,0.502525,middle,False,,-1,
426,coralwebcam,high_maturity,140,aglecam,0.6666667,0.2906984341457994,1.0,0.011001,0.70198345,0.01567131,0.9742822966507176,0.9416383701188454,0.12084715,0.120354615,-0.022779182,-0.055711377,-0.10943103,-0.13094696,-0.14938077,0.648189150332215,1.0,0.009086488,0.7046178,0.012895626,0.9474455934557802,0.9541068580542266,0.18404408,0.2052538,-0.023318045,-0.07536043,-0.070880875,-0.17581844,-0.19226591,0.5560959433197271,1.0,0.011484894,0.68410975,0.016788088,0.4303550500205146,0.814476862011488,0.16788624,0.18789764,-0.04251477,-0.10750546,-0.04421109,-0.17167944,-0.17794032,-0.1577872017411071,1.0,0.005327378,0.30407944,0.017519692,0.0009987560519086,0.002171055824891,0.023654828,0.02449111,0.064176716,0.04389154,0.078418985,0.032032944,0.01077548,1.502021675,0.93718153,2,2,2,2,0.3342990815141586,0.0920932070124879,-0.7138831450608343,0.8259712292901543,False,0.0,coralwebcam,CLIPese,True,mature,0.774975,strong,True,mature_readable,271,0.41059961915016174
427,bubblephotos,high_maturity,559,bubblemite,0.6363636,-1.3690675761130238,1.0,0.010257221,0.57038164,0.017983085,0.6557959549683926,0.6969228781488089,0.08430228,0.060456626,0.15854302,0.10740907,0.096753314,-0.07956146,-0.11673261,-0.5798877927883788,1.0,0.009166326,0.6124856,0.014965783,0.7289833939261857,0.799831922309371,0.14001444,0.112636566,0.13273421,0.15535836,0.13285716,-0.15097922,-0.15053761,-0.2148191116195761,1.0,0.010827723,0.5931731,0.018253902,0.2966260273262058,0.6762042085481499,0.13224475,0.09649939,0.031307504,0.052808147,0.07003169,-0.15084426,-0.17568547,0.9923501100466916,1.0,0.0041058194,0.20472147,0.020055637,0.0294649352330043,0.0303038706920529,0.02595233,0.032467615,0.08550119,0.14204858,0.13000177,0.06594419,0.040648233,1.501266375,0.9331999,2,2,2,2,-0.2928560926185717,-0.3650686811688026,1.2071692216662675,0.3492880709595781,False,0.0,bubblephotos,CLIPese,True,mature,0.241875,weak,False,,-1,
428,backstreeteinstein,high_maturity,150,backstreetshrek,0.72727275,0.3459621039222507,1.0,0.011389741,0.70794,0.016088568,0.8395992416002933,0.9228184096605148,0.15227585,0.10438342,0.16168244,0.15687093,0.071985126,0.042000398,0.03510094,0.3382645399539102,1.0,0.009305317,0.6734106,0.013818192,0.8405817174515234,0.9135964912280702,0.21313973,0.14438471,0.07592282,0.10602711,0.09161031,0.027729776,0.008892726,-0.0526865826953729,1.0,0.010531051,0.5934621,0.017745111,0.3245562903113085,0.3430314334566638,0.18232101,0.12248752,-0.015163802,-0.020322567,0.047447506,-0.06565827,-0.07878921,-1.3830459172227454,0.7777778,0.0035822045,0.14965445,0.023936504,0.0020376227518353,0.0017484986250111,0.030269329,0.020632315,0.068104014,0.09976154,0.13283724,0.12810867,0.11042851,1.5007383,0.8683257,4,4,4,4,-0.1878764640104893,0.3909511226492831,-1.3303593345273723,-0.4193506920156801,False,0.0,backstreeteinstein,CLIPese,True,mature,0.5721750000000001,middle,False,,-1,
429,crochegiropipe,high_maturity,772,chinesecropped,0.5714286,0.5797340829388552,1.0,0.010008881,0.6595116,0.015176201,0.9224754883747032,0.928738278060036,0.13464412,0.14675836,0.059755314,-0.0010934155,-0.0877037,-0.0741079,-0.09162302,-0.0191745732596138,1.0,0.009000877,0.6703905,0.01342632,0.8810720314875439,0.8945453912559177,0.14989829,0.15379116,0.0673922,0.043197595,-0.020378824,-0.02755269,-0.033546366,-0.7663847591896711,1.0,0.009922542,0.55272746,0.017951962,0.0677086564903439,0.1359518894188027,0.102342084,0.09677937,0.020792188,-0.031939436,0.023968667,0.0021217614,-0.014039308,0.0778724259708117,1.0,0.0047065807,0.28947517,0.016259013,0.0019830503911505,0.0031884783337198,0.0418922,0.02138818,0.049361326,0.049359906,0.014648359,0.1003677,0.077987924,1.500574425,0.9467916,3,3,3,3,-0.0319882058849044,0.7472101859300573,0.8442571851604828,0.6993877523855023,False,0.0,crochegiropipe,CLIPese,True,mature,0.5190750000000001,middle,False,,-1,
430,cirtexture,high_maturity,387,calibrtexture,0.8695652,-0.2208568532844601,1.0,0.011093219,0.75171393,0.014757235,0.8753951640464798,0.8742741536940943,0.13103585,0.07778565,0.12668048,0.058465898,0.0041079912,-0.052793536,-0.10544716,-0.2581085458286378,1.0,0.009043812,0.71221447,0.012698158,0.831111630054328,0.8653083404993422,0.16777834,0.11029783,0.08469237,0.0059642848,0.056197982,-0.076916546,-0.11384988,-0.2812036275458614,1.0,0.010075893,0.5839686,0.01725417,0.7204915247786835,0.76518139229409,0.13371027,0.07001597,0.053569414,0.03911004,0.08271253,-0.0064009554,-0.045391504,7.812844559219753,1.0,0.0034335074,0.16233364,0.02115093,0.2944146715777089,0.2447089189209413,0.025503254,0.004549276,0.03687278,-0.0091258045,0.07006707,0.0028536837,-0.030058902,1.500116925,0.9074972,2,2,2,2,1.7631688831401986,0.0230950817172236,8.094048186765615,1.402589243969492,False,0.0,cirtexture,CLIPese,True,mature,0.46967499999999995,middle,False,,-1,
431,amritgiraffe,high_maturity,746,taxidergiraffe,0.6923077,0.1658658827353162,1.0,0.01124857,0.6781275,0.016587691,0.8956213981045913,0.8994968289239643,0.135525,0.108900055,0.07591229,0.09020653,0.043302443,-0.043929502,-0.028727679,-0.3428191961317255,1.0,0.00916659,0.6358375,0.0144165605,0.780533792368676,0.8374572998575813,0.16130298,0.114861704,0.08713341,0.10676857,0.08659728,-0.018680062,0.012094086,-0.484648982406794,1.0,0.011830651,0.6259105,0.018901506,0.0761670737053578,0.1935607162485937,0.14174123,0.10228641,0.023249067,0.004059612,0.036767893,-0.03780988,-0.018055178,-0.2146574181131486,1.0,0.006144056,0.3683447,0.016680181,0.0007131115938579,0.0011142958424407,0.047763795,0.0053699324,0.06657573,0.039725345,0.07265957,0.06790301,0.048902962,1.49978705,0.910641,2,2,2,2,-0.2190649284790879,0.1418297862750684,0.2699915642936454,0.1040895149329657,False,0.0,amritgiraffe,CLIPese,True,mature,0.329275,weak,False,,-1,
432,commungogh,high_maturity,1869,comingof,0.6666667,-0.7002998143335686,1.0,0.010694755,0.664704,0.016089499,0.7603519488448012,0.8278150182053476,0.09429821,0.07569346,0.06755177,0.15071698,0.11682895,0.036558285,0.037384007,-0.6136234401554834,1.0,0.008933656,0.65508944,0.013637307,0.7547476675287177,0.7937621757274497,0.14720309,0.10293156,0.09576911,0.19843939,0.20125315,0.066273585,0.06903298,-0.782793648317373,1.0,0.009973306,0.5585053,0.017857138,0.0598883957474493,0.1941845422895876,0.124397896,0.06307139,0.07080295,0.13054366,0.23588212,0.046552695,0.034361802,0.752227776973415,1.0,0.004778026,0.27605587,0.017308185,0.0035920537007203,0.0116949150975419,0.047343858,0.037393246,0.035051182,0.09429671,0.09150709,0.021048252,0.006265523,1.4996133,0.92663056,2,2,2,2,-0.3361222814582525,0.1691702081618895,1.535021425290788,0.2312473518643853,False,0.0,commungogh,CLIPese,True,mature,0.28045,weak,False,,-1,
433,catloaf,high_maturity,731,catlogo,0.71428573,-0.3480889076049784,1.0,0.010250517,0.69427395,0.014764369,0.3254160003228569,0.7632092350648483,0.13761145,0.10263602,0.14023045,0.119850345,0.10606588,0.046289787,0.022829337,0.1165587343749801,1.0,0.008488582,0.6711943,0.012646982,0.1771470648248688,0.8600398106613382,0.18170236,0.16146055,0.10618121,0.10360071,0.16539262,0.049953464,-0.0012221038,0.1270067950093011,1.0,0.010259759,0.6268012,0.016368441,0.0301597194060156,0.4048959295949079,0.177481,0.15310054,0.049675815,0.01814663,0.13819262,0.008110358,-0.034874205,0.8553699329860056,1.0,0.003598043,0.13496086,0.0266599,0.0015597499316762,0.034755912644526,0.025940405,0.017257527,0.14313091,0.15823004,0.24840243,0.25305152,0.20542026,1.498692,0.93573266,2,2,2,2,0.1877116386913271,-0.0104480606343209,0.7283631379767045,0.7003338034360677,False,0.0,catloaf,CLIPese,True,mature,0.3573,weak,False,,-1,
434,vujicic,high_maturity,665,caicos,0.46153846,-1.694945025019348,1.0,0.010997928,0.76433897,0.014388809,0.681444477636601,0.5672582056415899,0.112248756,0.04878243,0.18935882,0.13375083,0.109331794,0.050101735,0.02306808,-1.188096560153434,1.0,0.008655709,0.7368867,0.011746324,0.4103573198587114,0.6619124328774275,0.14647283,0.0673873,0.21082243,0.17270495,0.21016161,0.10880529,0.07653408,-0.7422510645022796,1.0,0.010473105,0.6482381,0.016156262,0.0207477000303598,0.1141027973957683,0.14813562,0.057676535,0.12794651,0.10747918,0.24103642,0.14207822,0.07662566,0.152162313112956,1.0,0.004397931,0.22343567,0.019683208,0.0014613286153596,0.0030776226020235,0.03623911,0.029719537,0.10741592,0.08818559,0.22428125,0.19195235,0.11662564,1.4986563825,0.96247977,4,4,4,4,-0.8682825841405263,-0.4458454956511543,0.8944133776152356,0.3328853869214218,True,1.22,vujicic,English,True,mature,0.258225,weak,False,,-1,
435,calibrchevron,high_maturity,348,calibrbitchevron,0.8965517,-0.1048055887628239,1.0,0.011222468,0.6853291,0.016375298,0.493353649274702,0.8730755460078768,0.10818153,0.11418482,0.16985136,0.19669572,0.2094382,0.078794256,0.0662592,-1.1305976968717626,1.0,0.009265865,0.67411244,0.013745282,0.3836068591488961,0.5811800938501688,0.1286993,0.12984991,0.13809879,0.20279965,0.2278561,0.084674045,0.095541716,-0.4317964534981321,1.0,0.011333113,0.6338001,0.01788121,0.1412871415332925,0.2318269058999865,0.12245506,0.12673673,0.045443468,0.11901599,0.15521273,0.05337345,0.069806315,-0.0252368801858336,1.0,0.004920408,0.27637857,0.017803146,0.0040446942055711,0.0053547668055648,0.028010286,0.022455081,0.08355256,0.086744666,0.079327665,0.02771798,0.022646775,1.4979431250000002,0.91389364,2,2,2,2,-0.423109154829638,-0.6988012433736305,0.4065595733122985,0.0039541827630082,False,0.0,calibrchevron,CLIPese,True,mature,0.2146,weak,False,,-1,
436,animtetraemoji,high_maturity,43,containemoji,0.61538464,-0.882390271482062,1.0,0.010590262,0.6539914,0.016193274,0.5064174844276982,0.786736029539686,0.089641884,0.07568531,0.13640484,0.13818192,0.08350136,0.042420037,-0.02534609,-0.8966815714222082,1.0,0.00909981,0.6612241,0.013762066,0.8350782466341681,0.6312757081189265,0.15835279,0.11803645,0.08440629,0.14068735,0.14210103,0.0128105115,-0.031675518,-0.1293260883919827,1.0,0.010356725,0.6139376,0.016869344,0.6949193086722749,0.378318215668442,0.16607364,0.11956829,-0.013305835,0.04370989,0.07787451,-0.034982547,-0.053600594,-0.955097030260876,1.0,0.0037782483,0.1838303,0.020552913,0.0053492658824487,0.0010820276431625,0.021293791,-0.013653932,0.0587041,0.07575943,0.1226796,0.06658369,0.026886137,1.497938025,0.8931238,3,3,3,3,-0.7158737403892822,-0.7673554830302255,-0.8257709418688933,-0.4620950749691072,False,0.0,animtetraemoji,CLIPese,True,mature,0.34355,weak,False,,-1,
437,seapkaleidosimulation,high_maturity,1036,kaleidosimulation,0.8947368,-2.606581576275928,1.0,0.011132322,0.6438926,0.017289098,0.2526951413058179,0.3839749659752453,0.06312714,0.0643646,0.1409309,0.06426641,0.03738095,-0.016000438,-0.020830587,-1.420541312727413,1.0,0.010067257,0.637087,0.015802013,0.5990674932723078,0.5537276378156843,0.11466881,0.107430585,0.10717027,0.06684599,0.04435503,-0.05029372,-0.045499254,-0.9001527656673081,1.0,0.010607745,0.56873196,0.018651571,0.1508060548060528,0.078002462663935,0.08806766,0.09388315,0.030868357,0.01553693,0.038145795,-0.0658588,-0.05283633,-0.0742088115345645,1.0,0.0024592944,0.09908065,0.024821136,0.0040413835011037,0.006801043736975,0.020979224,0.022537047,0.056193765,0.11893307,0.11508249,0.009284668,0.02597308,1.497687525,0.9276212,3,3,3,3,-1.2503711165513032,-0.5203885470601048,0.8259439541327436,-0.3778163512406065,False,0.0,seapkaleidosimulation,CLIPese,True,mature,0.168575,weak,False,,-1,
438,daffodils,high_maturity,1505,daffo,0.71428573,0.0179056805947065,1.0,0.009837398,0.70002955,0.0140528325,0.4087036733075727,0.9126734747316052,0.13605909,0.08529484,0.17542529,0.15741634,0.12111322,0.12955457,0.117468864,-0.0005624523465254,1.0,0.008481627,0.7126906,0.011900855,0.4714609968162902,0.8476870241641841,0.19230554,0.1375103,0.16414678,0.18135834,0.20174873,0.14162531,0.123222664,0.0092728547929836,1.0,0.009888331,0.5824626,0.016976766,0.0786323284421407,0.5575968314638893,0.16634746,0.120852984,0.08403194,0.057506844,0.1261403,0.09084009,0.070037946,0.8273634271559466,1.0,0.0036445253,0.21304536,0.017106805,0.0017115267362647,0.0192186756289533,0.03894524,0.034061894,0.11484066,0.08464772,0.16916029,0.20399627,0.17173882,1.497527475,0.9266065,1,1,1,1,0.2134948775492778,-0.009835307139509,0.818090572362963,0.5970412716520489,True,2.73,daffodils,English,True,mature,0.41555,middle,False,,-1,
439,bloodskateboard,high_maturity,910,bloodywasher,0.5925926,0.6401910922337338,1.0,0.011477914,0.69154847,0.01659741,0.9606152204836416,0.973807758833704,0.14721732,0.12298426,0.1713712,0.121375635,0.0138366865,-0.07070672,-0.09967602,0.8042182271687602,1.0,0.009330052,0.68005717,0.013719511,0.9476369495166488,0.9739072256913468,0.22119582,0.18694973,0.1350052,0.13114768,0.11752114,-0.08191558,-0.11685081,0.813440719082018,1.0,0.011251798,0.6856094,0.016411383,0.7846618033178183,0.8474387841260906,0.21142274,0.18795036,-0.021530112,-0.049327973,0.0014675241,-0.22126848,-0.2394498,0.6454118756173013,1.0,0.0048886966,0.19554335,0.025000578,0.0273040198733429,0.0278600862565269,0.02108272,0.022294998,0.06219263,0.091366574,0.091631204,0.076255836,0.05907111,1.4962413,0.9271512,2,2,2,2,0.7258154785254534,-0.0092224919132577,-0.1680288434647167,0.9469111526705118,False,0.0,bloodskateboard,CLIPese,True,mature,0.80015,strong,True,mature_readable,200,0.3683285713195801
440,pygxygeese,high_maturity,837,pygdeer,0.5882353,-0.3373559128738327,1.0,0.010525184,0.5993875,0.017559897,0.8427597840755735,0.9395911654135336,0.09355117,0.072934285,0.06247243,0.04907821,-0.049270328,-0.04147514,-0.046193007,-0.4194221701385255,1.0,0.00821515,0.5700881,0.014410317,0.8289684225431888,0.9156737809089656,0.12298725,0.10364827,0.08508966,0.08344157,0.013061881,-0.020369628,-0.0078100683,-0.6593744361884234,1.0,0.009731628,0.5372465,0.018113896,0.054429337632973,0.3080998945483165,0.11425229,0.08115692,0.026406553,0.023296643,0.022244746,-0.03844949,-0.043466926,1.050911892751072,1.0,0.005665743,0.2618736,0.02163541,0.0018221854183848,0.0121823512575092,0.05380139,0.04736975,0.07403403,0.12647393,0.17686073,0.110324696,0.11451979,1.494994575,0.93281746,3,3,3,3,-0.0913101566124274,0.2399522660498979,1.7102863289394956,0.4654569677213448,False,0.0,pygxygeese,CLIPese,True,mature,0.34325,weak,False,,-1,
441,cyberwhitesox,high_maturity,453,cyberware,0.6363636,0.0165963952497691,1.0,0.009871512,0.7215605,0.013680782,0.909238482445032,0.8719860838281892,0.15145145,0.08722868,0.024272267,0.041655637,-0.034097154,-0.041011434,-0.042981796,-0.2432022610865797,1.0,0.008117794,0.67076606,0.012102273,0.8856668528338678,0.8883256301703781,0.17998509,0.090889074,-0.03615538,-0.011270602,-0.020260748,-0.055208363,-0.035378903,-0.4002819086168153,1.0,0.009761918,0.6326101,0.015431177,0.7317113856201368,0.489498119384719,0.14039603,0.078714274,-0.10336436,-0.092878446,-0.048805654,-0.11775738,-0.13284671,0.3402827770941774,1.0,0.0040653753,0.21161442,0.01921124,0.0019536560005769,0.0032232631185776,0.055205494,0.025145773,0.04960872,0.11042154,0.15980904,0.19289342,0.13184252,1.494981525,0.9342632,2,2,2,2,-0.0716512493398621,0.1570796475302356,0.7405646857109927,0.4973796283920793,False,0.0,cyberwhitesox,CLIPese,True,mature,0.47705,middle,False,,-1,
