word_id,word,selection_group,is_english,language_class,english_zipf,is_mature,maturity_class,readability_score,selected_for_overlay,overlay_stratum,selection_order,pc1,pc2,pc1_explained_variance,pc2_explained_variance
527,bassoon,high_maturity,True,English,2.53,True,mature,0.9687,True,mature_readable,51,-0.24421349,-0.121771045,0.10447252541780472,0.03583058342337608
528,cathocomb,high_maturity,False,CLIPese,0.0,True,mature,0.1683,True,mature_weak,407,0.058262855,0.04323775,0.10447252541780472,0.03583058342337608
529,crayfish,high_maturity,True,English,2.85,True,mature,0.454225,False,,-1,-0.1887988,-0.19116278,0.10447252541780472,0.03583058342337608
530,clipsnippet,high_maturity,False,CLIPese,0.0,True,mature,0.74685,False,,-1,-0.12491549,-0.046864446,0.10447252541780472,0.03583058342337608
531,colorcensus,high_maturity,False,CLIPese,0.0,True,mature,0.818625,True,mature_readable,147,0.17886901,0.12971288,0.10447252541780472,0.03583058342337608
532,compuwarhol,high_maturity,False,CLIPese,0.0,True,mature,0.370025,False,,-1,0.3374284,0.31440285,0.10447252541780472,0.03583058342337608
533,coraltransform,high_maturity,False,CLIPese,0.0,True,mature,0.47492499999999993,False,,-1,0.06793466,0.2520911,0.10447252541780472,0.03583058342337608
534,bearantlers,high_maturity,False,CLIPese,0.0,True,mature,0.231325,False,,-1,0.14582068,-0.18472332,0.10447252541780472,0.03583058342337608
535,bloafkitties,high_maturity,False,CLIPese,0.0,True,mature,0.59575,False,,-1,0.16018319,-0.091701604,0.10447252541780472,0.03583058342337608
536,cybermoss,high_maturity,False,CLIPese,0.0,True,mature,0.9663499999999999,True,mature_readable,50,0.08247627,0.00019794193,0.10447252541780472,0.03583058342337608
537,buffalosab,high_maturity,False,CLIPese,0.0,True,mature,0.7274499999999999,False,,-1,0.121068574,-0.14112438,0.10447252541780472,0.03583058342337608
538,calibrsquare,high_maturity,False,CLIPese,0.0,True,mature,0.1901,False,,-1,-0.052687045,0.06437036,0.10447252541780472,0.03583058342337608
539,chromorandom,high_maturity,False,CLIPese,0.0,True,mature,0.635,False,,-1,-0.3698574,0.09818816,0.10447252541780472,0.03583058342337608
540,adaggubati,high_maturity,False,CLIPese,0.0,True,mature,0.510175,False,,-1,0.06804956,-0.11718751,0.10447252541780472,0.03583058342337608
